id,id_2,city number,city,region,percentage,longitude,latitude
247,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
248,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
249,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
250,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
251,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
252,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
253,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
254,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
255,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
256,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
257,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
258,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
259,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
260,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
261,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
262,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
263,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
264,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
265,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
266,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
267,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
268,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
269,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
270,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
271,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
272,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
273,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
274,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
275,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
276,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
277,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
278,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
279,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
280,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
281,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
282,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
283,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
284,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
285,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
286,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
287,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
288,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
289,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
290,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
291,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
292,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
293,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
294,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
295,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
296,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
297,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
298,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
299,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
300,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
301,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
302,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
303,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
304,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
305,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
306,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
307,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
308,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
309,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
310,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
311,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
312,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
313,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
314,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
315,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
316,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
317,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
318,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
319,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
320,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
321,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
322,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
323,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
324,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
325,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
